Datetime,Activity_Type
2022-12-12 12:18:00,2
2022-12-12 12:24:00,3
2022-12-12 14:10:00,2
2022-12-12 17:05:00,2
2022-12-12 20:08:00,5
2022-12-12 21:10:00,4
2022-12-12 22:10:00,4
2022-12-12 22:17:00,2
2022-12-13 00:53:00,1
2022-12-13 01:32:00,1
2022-12-13 01:44:00,2
2022-12-13 02:49:00,6
2022-12-13 09:26:00,1
2022-12-13 13:15:00,4
2022-12-13 15:08:00,2
2022-12-13 17:16:00,1
2022-12-13 19:09:00,4
2022-12-13 19:10:00,3
2022-12-13 21:17:00,1
2022-12-13 22:07:00,2
2022-12-14 00:41:00,2
2022-12-14 02:52:00,4
2022-12-14 02:55:00,1
2022-12-14 07:30:00,1
2022-12-14 08:28:00,5
2022-12-14 09:19:00,1
2022-12-14 12:22:00,3
2022-12-14 14:14:00,2
2022-12-14 16:19:00,2
2022-12-14 17:06:00,3
2022-12-14 19:05:00,5
2022-12-14 19:17:00,3
2022-12-14 21:02:00,1
2022-12-14 21:11:00,4
2022-12-14 22:00:00,5
2022-12-14 22:04:00,4
2022-12-14 22:06:00,5
2022-12-14 22:07:00,1
2022-12-15 01:54:00,1
2022-12-15 02:52:00,5
2022-12-15 03:49:00,3
2022-12-15 03:54:00,2
2022-12-15 04:32:00,3
2022-12-15 04:38:00,1
2022-12-15 05:31:00,1
2022-12-15 06:43:00,2
2022-12-15 07:21:00,1
2022-12-15 08:15:00,3
2022-12-15 08:18:00,4
2022-12-15 08:30:00,1
2022-12-15 11:17:00,2
2022-12-15 14:11:00,3
2022-12-15 17:05:00,4
2022-12-15 17:09:00,2
2022-12-15 21:05:00,4
2022-12-15 22:03:00,5
2022-12-15 22:09:00,1
2022-12-16 01:37:00,4
2022-12-16 01:53:00,2
2022-12-16 01:53:00,2
2022-12-16 02:53:00,1
2022-12-16 04:33:00,1
2022-12-16 05:27:00,2
2022-12-16 05:31:00,5
2022-12-16 05:33:00,3
2022-12-16 08:26:00,1
2022-12-16 08:30:00,1
2022-12-16 11:32:00,2
2022-12-16 12:21:00,4
2022-12-16 12:31:00,3
2022-12-16 13:22:00,2
2022-12-16 13:24:00,4
2022-12-16 14:22:00,3
2022-12-16 20:20:00,2
2022-12-16 22:06:00,2
2022-12-16 22:08:00,3
2022-12-17 00:45:00,2
2022-12-17 01:35:00,2
2022-12-17 02:40:00,2
2022-12-17 03:47:00,1
2022-12-17 03:51:00,1
2022-12-17 03:52:00,4
2022-12-17 03:54:00,2
2022-12-17 04:37:00,3
2022-12-17 05:31:00,4
2022-12-17 05:33:00,1
2022-12-17 10:27:00,1
2022-12-17 11:14:00,2
2022-12-17 11:19:00,1
2022-12-17 13:10:00,1
2022-12-17 13:15:00,1
2022-12-17 15:08:00,2
2022-12-17 18:16:00,1
2022-12-17 19:06:00,3
2022-12-17 21:03:00,4
2022-12-17 22:03:00,2
2022-12-17 22:08:00,2
2022-12-18 00:47:00,5
2022-12-18 01:36:00,2
2022-12-18 01:50:00,1
2022-12-18 03:42:00,2
2022-12-18 05:37:00,4
2022-12-18 06:30:00,2
2022-12-18 06:39:00,1
2022-12-18 07:30:00,2
2022-12-18 08:20:00,2
2022-12-18 09:27:00,1
2022-12-18 13:23:00,1
2022-12-18 14:10:00,2
2022-12-18 17:05:00,1
2022-12-18 18:05:00,1
2022-12-18 19:08:00,4
2022-12-18 20:03:00,1
2022-12-18 20:07:00,1
2022-12-18 20:11:00,2
2022-12-18 20:21:00,3
2022-12-18 22:03:00,2
2022-12-18 22:12:00,2
2022-12-18 22:14:00,3
2022-12-19 00:46:00,2
2022-12-19 00:47:00,2
2022-12-19 01:42:00,1
2022-12-19 04:41:00,4
2022-12-19 04:45:00,5
2022-12-19 05:37:00,2
2022-12-19 06:33:00,2
2022-12-19 15:19:00,1
2022-12-19 16:07:00,2
2022-12-19 16:19:00,1
2022-12-19 17:06:00,5
2022-12-19 19:22:00,1
2022-12-19 22:05:00,1
2022-12-19 22:10:00,2
2022-12-20 00:52:00,3
2022-12-20 02:48:00,2
2022-12-20 03:52:00,5
2022-12-20 04:24:00,3
2022-12-20 04:44:00,3
2022-12-20 05:32:00,5
2022-12-20 05:36:00,3
2022-12-20 06:33:00,5
2022-12-20 09:29:00,1
2022-12-20 13:12:00,2
2022-12-20 16:11:00,2
2022-12-20 16:14:00,1
2022-12-20 21:05:00,1
2022-12-20 22:03:00,2
2022-12-21 01:40:00,2
2022-12-21 01:40:00,3
2022-12-21 01:55:00,2
2022-12-21 02:41:00,4
2022-12-21 02:51:00,2
2022-12-21 03:42:00,3
2022-12-21 03:47:00,1
2022-12-21 04:32:00,1
2022-12-21 04:48:00,5
2022-12-21 06:33:00,1
2022-12-21 08:19:00,1
2022-12-21 10:23:00,2
2022-12-21 10:25:00,2
2022-12-21 12:11:00,1
2022-12-21 20:07:00,1
2022-12-21 21:03:00,1
2022-12-22 00:52:00,2
2022-12-22 01:48:00,3
2022-12-22 03:50:00,1
2022-12-22 03:53:00,1
2022-12-22 05:32:00,4
2022-12-22 06:30:00,2
2022-12-22 08:33:00,1
2022-12-22 09:25:00,1
2022-12-22 10:26:00,5
2022-12-22 15:27:00,2
2022-12-22 22:01:00,3
2022-12-22 22:04:00,2
2022-12-22 22:08:00,3
2022-12-23 00:42:00,5
2022-12-23 01:49:00,4
2022-12-23 02:53:00,1
2022-12-23 03:50:00,5
2022-12-23 06:21:00,2
2022-12-23 07:28:00,2
2022-12-23 08:33:00,1
2022-12-23 14:19:00,1
2022-12-23 18:08:00,3
2022-12-23 20:04:00,2
2022-12-23 20:04:00,4
2022-12-23 21:17:00,2
2022-12-23 22:09:00,1
2022-12-24 00:36:00,2
2022-12-24 00:38:00,2
2022-12-24 00:53:00,1
2022-12-24 02:48:00,1
2022-12-24 04:26:00,3
2022-12-24 06:29:00,2
2022-12-24 06:32:00,5
2022-12-24 09:22:00,3
2022-12-24 12:22:00,3
2022-12-24 16:08:00,3
2022-12-24 19:08:00,2
2022-12-24 22:11:00,2
2022-12-25 00:52:00,2
2022-12-25 01:51:00,4
2022-12-25 01:54:00,3
2022-12-25 03:52:00,1
2022-12-25 04:40:00,1
2022-12-25 05:33:00,2
2022-12-25 06:22:00,2
2022-12-25 06:22:00,1
2022-12-25 07:39:00,5
2022-12-25 10:18:00,4
2022-12-25 10:28:00,3
2022-12-25 11:13:00,2
2022-12-25 21:06:00,1
2022-12-25 22:02:00,1
2022-12-26 00:45:00,4
2022-12-26 00:52:00,4
2022-12-26 00:53:00,4
2022-12-26 01:54:00,1
2022-12-26 02:52:00,3
2022-12-26 03:42:00,3
2022-12-26 06:28:00,2
2022-12-26 06:35:00,3
2022-12-26 15:09:00,3
2022-12-26 16:15:00,2
2022-12-26 16:19:00,2
2022-12-26 16:29:00,1
2022-12-26 17:06:00,2
2022-12-26 19:05:00,2
2022-12-26 19:06:00,1
2022-12-26 22:03:00,4
2022-12-26 22:04:00,4
2022-12-26 22:07:00,1
2022-12-26 22:07:00,2
2022-12-26 22:07:00,1
2022-12-27 01:50:00,3
2022-12-27 02:53:00,4
2022-12-27 04:39:00,1
2022-12-27 05:34:00,3
2022-12-27 08:30:00,1
2022-12-27 15:09:00,2
2022-12-27 16:12:00,1
2022-12-27 19:03:00,2
2022-12-27 22:02:00,5
2022-12-27 22:04:00,2
2022-12-28 00:40:00,5
2022-12-28 00:41:00,2
2022-12-28 01:43:00,2
2022-12-28 03:45:00,2
2022-12-28 03:53:00,4
2022-12-28 04:41:00,1
2022-12-28 05:33:00,3
2022-12-28 08:14:00,1
2022-12-28 08:26:00,2
2022-12-28 08:27:00,3
2022-12-28 08:28:00,2
2022-12-28 08:38:00,4
2022-12-28 12:20:00,1
2022-12-28 13:21:00,3
2022-12-28 16:17:00,5
2022-12-28 17:17:00,3
2022-12-28 22:15:00,1
2022-12-29 00:54:00,3
2022-12-29 03:51:00,2
2022-12-29 03:51:00,1
2022-12-29 06:30:00,2
2022-12-29 08:20:00,1
2022-12-29 09:24:00,4
2022-12-29 09:28:00,3
2022-12-29 11:27:00,1
2022-12-29 12:21:00,2
2022-12-29 12:24:00,2
2022-12-29 18:05:00,2
2022-12-29 18:05:00,1
2022-12-29 18:05:00,3
2022-12-29 20:06:00,1
2022-12-29 22:05:00,4
2022-12-29 22:07:00,1
2022-12-29 22:17:00,2
2022-12-30 00:46:00,1
2022-12-30 01:53:00,2
2022-12-30 02:38:00,4
2022-12-30 03:38:00,4
2022-12-30 03:42:00,1
2022-12-30 04:32:00,1
2022-12-30 04:33:00,3
2022-12-30 04:38:00,2
2022-12-30 05:37:00,3
2022-12-30 07:30:00,3
2022-12-30 07:31:00,2
2022-12-30 11:13:00,1
2022-12-30 11:17:00,1
2022-12-30 15:10:00,2
2022-12-30 15:13:00,1
2022-12-30 18:11:00,2
2022-12-30 18:13:00,3
2022-12-30 19:08:00,4
2022-12-30 20:06:00,1
2022-12-30 22:04:00,1
